utc_timestamp,cet_cest_timestamp,AT_load_actual_entsoe_transparency,AT_load_forecast_entsoe_transparency,AT_solar_generation_actual,AT_wind_onshore_generation_actual
2018-02-16T05:45:00Z,2018-02-16T06:45:00+0100,8890,8593.52,0.04,462.08
2018-02-16T06:00:00Z,2018-02-16T07:00:00+0100,9288,9099,10.49,379.43
2018-02-16T06:15:00Z,2018-02-16T07:15:00+0100,9443.2,9206.92,11.73,314.42
2018-02-16T06:30:00Z,2018-02-16T07:30:00+0100,9573.2,9265.59,13.04,260.7
2018-02-16T06:45:00Z,2018-02-16T07:45:00+0100,9709.2,9318.29,14.49,221.36
2018-02-16T07:00:00Z,2018-02-16T08:00:00+0100,9894.8,9497.78,27.48,196.39
2018-02-16T07:15:00Z,2018-02-16T08:15:00+0100,9940.8,9512.36,40.94,199.27
2018-02-16T07:30:00Z,2018-02-16T08:30:00+0100,10036.4,9531.91,54.6,211.52
2018-02-16T07:45:00Z,2018-02-16T08:45:00+0100,10078,9539.97,68.95,196.51
2018-02-16T08:00:00Z,2018-02-16T09:00:00+0100,9988,9566.45,86.12,179.05
2018-02-16T08:15:00Z,2018-02-16T09:15:00+0100,10049.2,9586.99,102.7,175.45
2018-02-16T08:30:00Z,2018-02-16T09:30:00+0100,10014.4,9605.28,119.48,197.07
2018-02-16T08:45:00Z,2018-02-16T09:45:00+0100,10010,9605.29,136.1,178.21
2018-02-16T09:00:00Z,2018-02-16T10:00:00+0100,9996.8,9587.48,153.68,143.87
2018-02-16T09:15:00Z,2018-02-16T10:15:00+0100,10035.2,9585.82,170.29,110.68
2018-02-16T09:30:00Z,2018-02-16T10:30:00+0100,10050.4,9606.48,187.07,88.8
2018-02-16T09:45:00Z,2018-02-16T10:45:00+0100,10018,9608.39,203.56,85.45
2018-02-16T10:00:00Z,2018-02-16T11:00:00+0100,9972.8,9543.96,214.09,79.43
2018-02-16T10:15:00Z,2018-02-16T11:15:00+0100,10007.2,9529.96,224.5,92.03
2018-02-16T10:30:00Z,2018-02-16T11:30:00+0100,9882.8,9515.71,234.56,88.52
2018-02-16T10:45:00Z,2018-02-16T11:45:00+0100,9843.6,9486.78,244.84,86.36
2018-02-16T11:00:00Z,2018-02-16T12:00:00+0100,9883.2,9334.55,246.99,87.56
2018-02-16T11:15:00Z,2018-02-16T12:15:00+0100,9764,9251.82,249.62,84
2018-02-16T11:30:00Z,2018-02-16T12:30:00+0100,9643.2,9210.65,252.05,93.59
2018-02-16T11:45:00Z,2018-02-16T12:45:00+0100,9542,9171.69,254.29,100.67
2018-02-16T12:00:00Z,2018-02-16T13:00:00+0100,9477.6,9114.63,250.62,98.92
2018-02-16T12:15:00Z,2018-02-16T13:15:00+0100,9463.2,9068.77,246.98,99.81
2018-02-16T12:30:00Z,2018-02-16T13:30:00+0100,9376.8,9038.2,243.2,102.23
2018-02-16T12:45:00Z,2018-02-16T13:45:00+0100,9336,8996.73,239.2,112.31
2018-02-16T13:00:00Z,2018-02-16T14:00:00+0100,9273.6,8950.5,228.52,124.72
2018-02-16T13:15:00Z,2018-02-16T14:15:00+0100,9244.8,8921.46,217.01,129.12
2018-02-16T13:30:00Z,2018-02-16T14:30:00+0100,9224.8,8888.8,205.55,144.93
2018-02-16T13:45:00Z,2018-02-16T14:45:00+0100,9184.4,8865.41,193.83,166.56
2018-02-16T14:00:00Z,2018-02-16T15:00:00+0100,9081.6,8865.39,177.9,165.4
2018-02-16T14:15:00Z,2018-02-16T15:15:00+0100,9074.8,8862.79,161.43,157.92
2018-02-16T14:30:00Z,2018-02-16T15:30:00+0100,9058.4,8838.64,144.55,155.56
2018-02-16T14:45:00Z,2018-02-16T15:45:00+0100,9028.8,8844.17,128.41,142.07
2018-02-16T15:00:00Z,2018-02-16T16:00:00+0100,9014.4,8927.07,110.11,126.54
2018-02-16T15:15:00Z,2018-02-16T16:15:00+0100,9054.8,8948.94,91.9,103.81
2018-02-16T15:30:00Z,2018-02-16T16:30:00+0100,9157.2,8975.12,74.11,93.16
2018-02-16T15:45:00Z,2018-02-16T16:45:00+0100,9230.8,9032.85,56.05,79.38
2018-02-16T16:00:00Z,2018-02-16T17:00:00+0100,9390,9204.26,44.14,80.95
2018-02-16T16:15:00Z,2018-02-16T17:15:00+0100,9529.2,9279.38,32.9,98.55
2018-02-16T16:30:00Z,2018-02-16T17:30:00+0100,9770.8,9325.61,21.79,96.4
2018-02-16T16:45:00Z,2018-02-16T17:45:00+0100,9874.8,9368.2,10.67,84.63
2018-02-16T17:00:00Z,2018-02-16T18:00:00+0100,9819.2,9467.17,10.37,80.56
2018-02-16T17:15:00Z,2018-02-16T18:15:00+0100,9767.6,9460.93,9.98,77.54
2018-02-16T17:30:00Z,2018-02-16T18:30:00+0100,9690,9447.77,9.63,71.01
2018-02-16T17:45:00Z,2018-02-16T18:45:00+0100,9565.6,9416.94,9.38,52.61
2018-02-16T18:00:00Z,2018-02-16T19:00:00+0100,9346,9145.36,0,43.53
2018-02-16T18:15:00Z,2018-02-16T19:15:00+0100,9226.4,9083.74,0,46.82
2018-02-16T18:30:00Z,2018-02-16T19:30:00+0100,9066.4,9033.92,0,50.95
2018-02-16T18:45:00Z,2018-02-16T19:45:00+0100,8888.8,8952.28,0,50.33
2018-02-16T19:00:00Z,2018-02-16T20:00:00+0100,8652.4,8580.51,0,44.48
2018-02-16T19:15:00Z,2018-02-16T20:15:00+0100,8476,8478.19,0,38.77
2018-02-16T19:30:00Z,2018-02-16T20:30:00+0100,8388.8,8421.37,0,38.67
2018-02-16T19:45:00Z,2018-02-16T20:45:00+0100,8238.4,8329.86,0,36.67
2018-02-16T20:00:00Z,2018-02-16T21:00:00+0100,7990,8029.42,0,30.69
2018-02-16T20:15:00Z,2018-02-16T21:15:00+0100,7844.4,7906.57,0,27.66
2018-02-16T20:30:00Z,2018-02-16T21:30:00+0100,7691.2,7834.31,0,25.44
2018-02-16T20:45:00Z,2018-02-16T21:45:00+0100,7584.8,7752.21,0,25.95
2018-02-16T21:00:00Z,2018-02-16T22:00:00+0100,7716.4,7862.6,0,22.28
2018-02-16T21:15:00Z,2018-02-16T22:15:00+0100,7724.4,7826.51,0,17.65
2018-02-16T21:30:00Z,2018-02-16T22:30:00+0100,7560,7757.63,0,14.4
2018-02-16T21:45:00Z,2018-02-16T22:45:00+0100,7442.4,7670.82,0,11.03
2018-02-16T22:00:00Z,2018-02-16T23:00:00+0100,7306.4,7445.57,0,13.16
2018-02-16T22:15:00Z,2018-02-16T23:15:00+0100,7126,7316.4,0,14.7
2018-02-16T22:30:00Z,2018-02-16T23:30:00+0100,6998.4,7236.6,0,16.25
2018-02-16T22:45:00Z,2018-02-16T23:45:00+0100,6899.2,7186.7,0,19.25
2018-02-16T23:00:00Z,2018-02-17T00:00:00+0100,6910.8,6908.71,0,22.11
2018-02-16T23:15:00Z,2018-02-17T00:15:00+0100,6784.8,6837.22,0,29.28
2018-02-16T23:30:00Z,2018-02-17T00:30:00+0100,6696,6778.82,0,36.68
2018-02-16T23:45:00Z,2018-02-17T00:45:00+0100,6608,6705.31,0,30.7
2018-02-17T00:00:00Z,2018-02-17T01:00:00+0100,6601.2,6610.44,0,25.61
2018-02-17T00:15:00Z,2018-02-17T01:15:00+0100,6502,6526.1,0,29.12
2018-02-17T00:30:00Z,2018-02-17T01:30:00+0100,6441.6,6477.66,0,25.72
2018-02-17T00:45:00Z,2018-02-17T01:45:00+0100,6391.6,6423.65,0,27
2018-02-17T01:00:00Z,2018-02-17T02:00:00+0100,6418,6417.72,0,25.87
2018-02-17T01:15:00Z,2018-02-17T02:15:00+0100,6345.2,6365.97,0,22.93
2018-02-17T01:30:00Z,2018-02-17T02:30:00+0100,6275.2,6323.73,0,27.14
2018-02-17T01:45:00Z,2018-02-17T02:45:00+0100,6202,6285.85,0,32.35
2018-02-17T02:00:00Z,2018-02-17T03:00:00+0100,6164.4,6171.13,0,38.58
2018-02-17T02:15:00Z,2018-02-17T03:15:00+0100,6133.6,6142.13,0,39.71
2018-02-17T02:30:00Z,2018-02-17T03:30:00+0100,6091.6,6124.69,0,40.66
2018-02-17T02:45:00Z,2018-02-17T03:45:00+0100,6072.8,6124.63,0,39.19
2018-02-17T03:00:00Z,2018-02-17T04:00:00+0100,6079.2,6151.55,0,46.13
2018-02-17T03:15:00Z,2018-02-17T04:15:00+0100,6070.8,6162.13,0,67.02
2018-02-17T03:30:00Z,2018-02-17T04:30:00+0100,6137.6,6164.17,0,90
2018-02-17T03:45:00Z,2018-02-17T04:45:00+0100,6181.6,6197.65,0,125.87
2018-02-17T04:00:00Z,2018-02-17T05:00:00+0100,6281.6,6365.71,0,156.45
2018-02-17T04:15:00Z,2018-02-17T05:15:00+0100,6418.8,6413.47,0,180.69
2018-02-17T04:30:00Z,2018-02-17T05:30:00+0100,6460,6443.92,0,218.95
2018-02-17T04:45:00Z,2018-02-17T05:45:00+0100,6559.2,6489.12,0,233.27
2018-02-17T05:00:00Z,2018-02-17T06:00:00+0100,6588.4,6626.7,0,217.45
2018-02-17T05:15:00Z,2018-02-17T06:15:00+0100,6757.2,6697.46,0,170.26
2018-02-17T05:30:00Z,2018-02-17T06:30:00+0100,6871.6,6762,0.04,169.93
2018-02-17T05:45:00Z,2018-02-17T06:45:00+0100,7031.6,6843.49,0.04,178.87
2018-02-17T06:00:00Z,2018-02-17T07:00:00+0100,7247.2,7237.35,12,195.35
2018-02-17T06:15:00Z,2018-02-17T07:15:00+0100,7386,7314.83,15.21,252.09
2018-02-17T06:30:00Z,2018-02-17T07:30:00+0100,7545.2,7365.69,18.67,298.38
2018-02-17T06:45:00Z,2018-02-17T07:45:00+0100,7703.2,7442.63,22.54,273.49
2018-02-17T07:00:00Z,2018-02-17T08:00:00+0100,7824.8,7655.05,38.58,268.52
2018-02-17T07:15:00Z,2018-02-17T08:15:00+0100,7888,7710.79,54.79,258.41
2018-02-17T07:30:00Z,2018-02-17T08:30:00+0100,8057.6,7767.81,71.19,266.19
2018-02-17T07:45:00Z,2018-02-17T08:45:00+0100,8194.8,7820.9,88.12,297.78
2018-02-17T08:00:00Z,2018-02-17T09:00:00+0100,8325.6,8006.1,106.43,339.91
2018-02-17T08:15:00Z,2018-02-17T09:15:00+0100,8405.2,8030.95,124.4,368.82
2018-02-17T08:30:00Z,2018-02-17T09:30:00+0100,8490,8063.81,142.59,441.46
2018-02-17T08:45:00Z,2018-02-17T09:45:00+0100,8518.8,8069.17,160.66,504.16
2018-02-17T09:00:00Z,2018-02-17T10:00:00+0100,8538.8,8113.14,172.23,497.24
2018-02-17T09:15:00Z,2018-02-17T10:15:00+0100,8577.2,8112.51,182.97,528.56
2018-02-17T09:30:00Z,2018-02-17T10:30:00+0100,8608.8,8132.03,193.88,524.53
2018-02-17T09:45:00Z,2018-02-17T10:45:00+0100,8653.2,8136.81,204.32,597.87
2018-02-17T10:00:00Z,2018-02-17T11:00:00+0100,8587.6,8108.5,212.59,728.09
2018-02-17T10:15:00Z,2018-02-17T11:15:00+0100,8674,8098.32,220.67,759.97
2018-02-17T10:30:00Z,2018-02-17T11:30:00+0100,8657.6,8093.67,228.39,688.02
2018-02-17T10:45:00Z,2018-02-17T11:45:00+0100,8604,8084.59,236.14,700.13
2018-02-17T11:00:00Z,2018-02-17T12:00:00+0100,8543.6,7933,239.32,780.06
2018-02-17T11:15:00Z,2018-02-17T12:15:00+0100,8426,7867.28,241.65,824.48
2018-02-17T11:30:00Z,2018-02-17T12:30:00+0100,8306.4,7826.72,243.76,786.54
2018-02-17T11:45:00Z,2018-02-17T12:45:00+0100,8256.4,7786.92,245.99,751.96
2018-02-17T12:00:00Z,2018-02-17T13:00:00+0100,8235.2,7696.84,238.5,757.36
2018-02-17T12:15:00Z,2018-02-17T13:15:00+0100,8205.6,7652.01,230.62,828.85
2018-02-17T12:30:00Z,2018-02-17T13:30:00+0100,8112.4,7627.08,222.59,922.95
2018-02-17T12:45:00Z,2018-02-17T13:45:00+0100,8102,7582.07,214.39,940.61
2018-02-17T13:00:00Z,2018-02-17T14:00:00+0100,8066.8,7541.29,205.04,976.15
2018-02-17T13:15:00Z,2018-02-17T14:15:00+0100,8021.2,7512.01,195.04,952.03
2018-02-17T13:30:00Z,2018-02-17T14:30:00+0100,8055.6,7515.16,185.08,962.63
2018-02-17T13:45:00Z,2018-02-17T14:45:00+0100,8058,7484.48,174.82,1019.64
2018-02-17T14:00:00Z,2018-02-17T15:00:00+0100,8009.6,7519.45,160.53,1058
2018-02-17T14:15:00Z,2018-02-17T15:15:00+0100,8022,7505.78,146.33,1076.28
2018-02-17T14:30:00Z,2018-02-17T15:30:00+0100,8068,7513.39,131.77,1088.46
2018-02-17T14:45:00Z,2018-02-17T15:45:00+0100,8026.4,7521.84,117.82,1073.02
2018-02-17T15:00:00Z,2018-02-17T16:00:00+0100,8031.2,7633.25,100.43,1102.11
2018-02-17T15:15:00Z,2018-02-17T16:15:00+0100,8015.2,7640.64,83.25,1079.47
2018-02-17T15:30:00Z,2018-02-17T16:30:00+0100,8050.4,7686.59,66.55,1053.43
2018-02-17T15:45:00Z,2018-02-17T16:45:00+0100,8101.2,7761.81,49.75,973.2
2018-02-17T16:00:00Z,2018-02-17T17:00:00+0100,8231.6,7967.76,38.94,842.68
2018-02-17T16:15:00Z,2018-02-17T17:15:00+0100,8390.4,8025.1,29.22,804.36
2018-02-17T16:30:00Z,2018-02-17T17:30:00+0100,8512.4,8078.28,19.62,812.13
2018-02-17T16:45:00Z,2018-02-17T17:45:00+0100,8594.8,8140.72,10.01,873.04
2018-02-17T17:00:00Z,2018-02-17T18:00:00+0100,8660,8246.71,9.84,977.65
2018-02-17T17:15:00Z,2018-02-17T18:15:00+0100,8571.6,8229.91,9.65,1064.27
2018-02-17T17:30:00Z,2018-02-17T18:30:00+0100,8491.2,8194.97,9.5,1065.96
2018-02-17T17:45:00Z,2018-02-17T18:45:00+0100,8406,8156.29,9.39,1024.07
2018-02-17T18:00:00Z,2018-02-17T19:00:00+0100,8159.2,7923.26,0,980.41
2018-02-17T18:15:00Z,2018-02-17T19:15:00+0100,8058,7873.63,0,920.26
2018-02-17T18:30:00Z,2018-02-17T19:30:00+0100,7926.8,7840.15,0,893.11
2018-02-17T18:45:00Z,2018-02-17T19:45:00+0100,7856.4,7780.29,0,901.59
2018-02-17T19:00:00Z,2018-02-17T20:00:00+0100,7672.8,7478.75,0,896.84
2018-02-17T19:15:00Z,2018-02-17T20:15:00+0100,7552,7404.53,0,910.14
2018-02-17T19:30:00Z,2018-02-17T20:30:00+0100,7459.2,7379.01,0,882.27
2018-02-17T19:45:00Z,2018-02-17T20:45:00+0100,7342,7306.02,0,841.94
2018-02-17T20:00:00Z,2018-02-17T21:00:00+0100,7203.6,7087.32,0,789.28
2018-02-17T20:15:00Z,2018-02-17T21:15:00+0100,7114.8,6996.35,0,729.96
2018-02-17T20:30:00Z,2018-02-17T21:30:00+0100,7010,6957.28,0,715.64
2018-02-17T20:45:00Z,2018-02-17T21:45:00+0100,6934.4,6918.36,0,695.18
2018-02-17T21:00:00Z,2018-02-17T22:00:00+0100,7180.8,7108.01,0,682.44
2018-02-17T21:15:00Z,2018-02-17T22:15:00+0100,7155.6,7091.95,0,678.03
2018-02-17T21:30:00Z,2018-02-17T22:30:00+0100,7024.4,7036.53,0,646.73
2018-02-17T21:45:00Z,2018-02-17T22:45:00+0100,6874.4,6974.04,0,655.23
2018-02-17T22:00:00Z,2018-02-17T23:00:00+0100,6813.2,6753.23,0,672.91
2018-02-17T22:15:00Z,2018-02-17T23:15:00+0100,6702.4,6647.82,0,664.53
2018-02-17T22:30:00Z,2018-02-17T23:30:00+0100,6542.8,6581.44,0,647.08
2018-02-17T22:45:00Z,2018-02-17T23:45:00+0100,6456.8,6519.02,0,610.99
2018-02-17T23:00:00Z,2018-02-18T00:00:00+0100,6429.6,6363.42,0,532.22
2018-02-17T23:15:00Z,2018-02-18T00:15:00+0100,6316,6266.89,0,438.07
2018-02-17T23:30:00Z,2018-02-18T00:30:00+0100,6265.6,6218.59,0,382.04
2018-02-17T23:45:00Z,2018-02-18T00:45:00+0100,6148.8,6135.34,0,334.7
2018-02-18T00:00:00Z,2018-02-18T01:00:00+0100,6177.6,5982.46,0,281.37
2018-02-18T00:15:00Z,2018-02-18T01:15:00+0100,6078.4,5912.84,0,258.16
2018-02-18T00:30:00Z,2018-02-18T01:30:00+0100,5976.4,5866.78,0,214.21
2018-02-18T00:45:00Z,2018-02-18T01:45:00+0100,5930.8,5827.71,0,178.31
2018-02-18T01:00:00Z,2018-02-18T02:00:00+0100,6045.6,5803.8,0,147.21
2018-02-18T01:15:00Z,2018-02-18T02:15:00+0100,5965.6,5763.72,0,129.38
2018-02-18T01:30:00Z,2018-02-18T02:30:00+0100,5866,5723.29,0,111.76
2018-02-18T01:45:00Z,2018-02-18T02:45:00+0100,5821.2,5692.02,0,103.18
2018-02-18T02:00:00Z,2018-02-18T03:00:00+0100,5868,5616.55,0,99.42
2018-02-18T02:15:00Z,2018-02-18T03:15:00+0100,5782,5576.82,0,98.07
2018-02-18T02:30:00Z,2018-02-18T03:30:00+0100,5758.8,5555.33,0,105.18
2018-02-18T02:45:00Z,2018-02-18T03:45:00+0100,5741.6,5549.37,0,119.77
2018-02-18T03:00:00Z,2018-02-18T04:00:00+0100,5776.4,5534.11,0,128.12
2018-02-18T03:15:00Z,2018-02-18T04:15:00+0100,5764.8,5538.97,0,138.06
2018-02-18T03:30:00Z,2018-02-18T04:30:00+0100,5791.6,5569.65,0,177.63
2018-02-18T03:45:00Z,2018-02-18T04:45:00+0100,5817.6,5572.49,0,196.33
2018-02-18T04:00:00Z,2018-02-18T05:00:00+0100,5885.6,5679.15,0,198.33
2018-02-18T04:15:00Z,2018-02-18T05:15:00+0100,5944,5708.92,0,208.34
2018-02-18T04:30:00Z,2018-02-18T05:30:00+0100,5977.6,5728.61,0,216.01
2018-02-18T04:45:00Z,2018-02-18T05:45:00+0100,6027.6,5737.77,0,224.82
2018-02-18T05:00:00Z,2018-02-18T06:00:00+0100,6013.2,5761.47,0,232.34
2018-02-18T05:15:00Z,2018-02-18T06:15:00+0100,6116.8,5801.07,0,254.3
2018-02-18T05:30:00Z,2018-02-18T06:30:00+0100,6213.6,5839.74,0.06,280.86
2018-02-18T05:45:00Z,2018-02-18T06:45:00+0100,6264,5897.37,0.07,331.46
2018-02-18T06:00:00Z,2018-02-18T07:00:00+0100,6517.6,6230.92,10.99,377.86
2018-02-18T06:15:00Z,2018-02-18T07:15:00+0100,6614.4,6279.98,13.22,409.66
2018-02-18T06:30:00Z,2018-02-18T07:30:00+0100,6758.4,6317.72,15.74,459.21
2018-02-18T06:45:00Z,2018-02-18T07:45:00+0100,6847.2,6384.95,18.65,533.91
2018-02-18T07:00:00Z,2018-02-18T08:00:00+0100,7019.2,6583.48,31.76,593.65
2018-02-18T07:15:00Z,2018-02-18T08:15:00+0100,7118.4,6660.5,45.95,654.8
2018-02-18T07:30:00Z,2018-02-18T08:30:00+0100,7283.2,6715.44,60.52,672.74
2018-02-18T07:45:00Z,2018-02-18T08:45:00+0100,7401.2,6778.62,75.95,673.66
2018-02-18T08:00:00Z,2018-02-18T09:00:00+0100,7554.4,6985.12,94.39,650.97
2018-02-18T08:15:00Z,2018-02-18T09:15:00+0100,7632,7055.12,111.27,650.31
2018-02-18T08:30:00Z,2018-02-18T09:30:00+0100,7696,7093.9,128.42,676.57
2018-02-18T08:45:00Z,2018-02-18T09:45:00+0100,7756,7131.61,145.15,677.22
2018-02-18T09:00:00Z,2018-02-18T10:00:00+0100,7794.4,7252.96,167.23,666.01
2018-02-18T09:15:00Z,2018-02-18T10:15:00+0100,7794,7282.63,188.6,672.95
2018-02-18T09:30:00Z,2018-02-18T10:30:00+0100,7850.4,7327.82,210.23,684.74
2018-02-18T09:45:00Z,2018-02-18T10:45:00+0100,7923.6,7365.51,231.11,667.24
2018-02-18T10:00:00Z,2018-02-18T11:00:00+0100,7957.2,7370.13,247.15,657.7
2018-02-18T10:15:00Z,2018-02-18T11:15:00+0100,8014,7369.6,261.91,683.34
2018-02-18T10:30:00Z,2018-02-18T11:30:00+0100,7997.2,7371.64,276.04,665
2018-02-18T10:45:00Z,2018-02-18T11:45:00+0100,7924.4,7349.42,290.41,627.33
2018-02-18T11:00:00Z,2018-02-18T12:00:00+0100,7920,7239.86,304.51,632.48
2018-02-18T11:15:00Z,2018-02-18T12:15:00+0100,7803.2,7173.25,317.64,640.02
2018-02-18T11:30:00Z,2018-02-18T12:30:00+0100,7715.6,7124.19,330.37,630.97
2018-02-18T11:45:00Z,2018-02-18T12:45:00+0100,7641.6,7070.57,343.12,630.08
2018-02-18T12:00:00Z,2018-02-18T13:00:00+0100,7574.4,7028.21,335.66,585.72
2018-02-18T12:15:00Z,2018-02-18T13:15:00+0100,7517.2,6968.94,328.34,606.32
2018-02-18T12:30:00Z,2018-02-18T13:30:00+0100,7426.4,6942.71,320.76,643.42
2018-02-18T12:45:00Z,2018-02-18T13:45:00+0100,7403.2,6896.41,313.05,643.48
2018-02-18T13:00:00Z,2018-02-18T14:00:00+0100,7398.8,6863.12,300.23,679.1
2018-02-18T13:15:00Z,2018-02-18T14:15:00+0100,7346.8,6812.04,287.56,708.97
2018-02-18T13:30:00Z,2018-02-18T14:30:00+0100,7301.2,6772.69,275,727.47
2018-02-18T13:45:00Z,2018-02-18T14:45:00+0100,7246.4,6747.75,262.07,721.67
2018-02-18T14:00:00Z,2018-02-18T15:00:00+0100,7237.2,6785.49,237.48,763.74
2018-02-18T14:15:00Z,2018-02-18T15:15:00+0100,7241.2,6771.46,212.99,746.77
2018-02-18T14:30:00Z,2018-02-18T15:30:00+0100,7214,6763.25,187.79,677.8
2018-02-18T14:45:00Z,2018-02-18T15:45:00+0100,7240.8,6771.95,163.69,641.65
2018-02-18T15:00:00Z,2018-02-18T16:00:00+0100,7241.6,6911.71,139.49,575.58
2018-02-18T15:15:00Z,2018-02-18T16:15:00+0100,7268,6925.89,115.1,510.36
2018-02-18T15:30:00Z,2018-02-18T16:30:00+0100,7307.2,6961.36,91.45,457.73
2018-02-18T15:45:00Z,2018-02-18T16:45:00+0100,7373.6,7040.22,67.39,440.35
2018-02-18T16:00:00Z,2018-02-18T17:00:00+0100,7474,7269.95,52.66,459.36
2018-02-18T16:15:00Z,2018-02-18T17:15:00+0100,7618.8,7369.83,39.07,490.88
2018-02-18T16:30:00Z,2018-02-18T17:30:00+0100,7784,7429.18,25.69,517.24
2018-02-18T16:45:00Z,2018-02-18T17:45:00+0100,7952,7500.68,12.5,519.85
2018-02-18T17:00:00Z,2018-02-18T18:00:00+0100,8119.6,7704.97,11.74,505.47
2018-02-18T17:15:00Z,2018-02-18T18:15:00+0100,8089.6,7741.41,10.91,492.02
2018-02-18T17:30:00Z,2018-02-18T18:30:00+0100,8107.2,7757.5,10.16,468.06
2018-02-18T17:45:00Z,2018-02-18T18:45:00+0100,8073.6,7757.54,9.39,466.37
2018-02-18T18:00:00Z,2018-02-18T19:00:00+0100,7885.6,7639.28,0,449.61
2018-02-18T18:15:00Z,2018-02-18T19:15:00+0100,7824,7621.31,0,447.73
2018-02-18T18:30:00Z,2018-02-18T19:30:00+0100,7720.8,7612.33,0,433.25
2018-02-18T18:45:00Z,2018-02-18T19:45:00+0100,7687.6,7575.71,0,410.05
2018-02-18T19:00:00Z,2018-02-18T20:00:00+0100,7551.2,7337,0,371.54
2018-02-18T19:15:00Z,2018-02-18T20:15:00+0100,7465.6,7274.08,0,351.95
2018-02-18T19:30:00Z,2018-02-18T20:30:00+0100,7401.2,7240.38,0,359.1
2018-02-18T19:45:00Z,2018-02-18T20:45:00+0100,7260.8,7174.49,0,379.73
2018-02-18T20:00:00Z,2018-02-18T21:00:00+0100,7173.6,6955.13,0,404.78
2018-02-18T20:15:00Z,2018-02-18T21:15:00+0100,7077.2,6896.8,0,416.3
2018-02-18T20:30:00Z,2018-02-18T21:30:00+0100,7045.6,6869.78,0,419.2
2018-02-18T20:45:00Z,2018-02-18T21:45:00+0100,7031.2,6857.98,0,421.72
2018-02-18T21:00:00Z,2018-02-18T22:00:00+0100,7329.2,7063.95,0,418.37
2018-02-18T21:15:00Z,2018-02-18T22:15:00+0100,7284.4,7081.94,0,440.16
2018-02-18T21:30:00Z,2018-02-18T22:30:00+0100,7184,7034.73,0,460.3
2018-02-18T21:45:00Z,2018-02-18T22:45:00+0100,7120.8,6975.38,0,435.47
2018-02-18T22:00:00Z,2018-02-18T23:00:00+0100,7051.2,6739,0,410.28
2018-02-18T22:15:00Z,2018-02-18T23:15:00+0100,6914.4,6646.34,0,371.56
2018-02-18T22:30:00Z,2018-02-18T23:30:00+0100,6758,6590.35,0,324.26
2018-02-18T22:45:00Z,2018-02-18T23:45:00+0100,6727.2,6560.41,0,282.74
2018-02-18T23:00:00Z,2018-02-19T00:00:00+0100,6761.2,7001.07,0,253.23
2018-02-18T23:15:00Z,2018-02-19T00:15:00+0100,6692.8,6844.19,0,241.47
2018-02-18T23:30:00Z,2018-02-19T00:30:00+0100,6585.6,6772.68,0,238.23
2018-02-18T23:45:00Z,2018-02-19T00:45:00+0100,6485.2,6692.43,0,236.42
2018-02-19T00:00:00Z,2018-02-19T01:00:00+0100,6473.6,6589.98,0,248.19
2018-02-19T00:15:00Z,2018-02-19T01:15:00+0100,6401.2,6534.78,0,255.52
2018-02-19T00:30:00Z,2018-02-19T01:30:00+0100,6349.6,6518.23,0,256.4
2018-02-19T00:45:00Z,2018-02-19T01:45:00+0100,6311.2,6479.69,0,252.6
2018-02-19T01:00:00Z,2018-02-19T02:00:00+0100,6409.6,6458.82,0,236.97
2018-02-19T01:15:00Z,2018-02-19T02:15:00+0100,6403.6,6425.93,0,219.65
2018-02-19T01:30:00Z,2018-02-19T02:30:00+0100,6340,6412.83,0,204.1
2018-02-19T01:45:00Z,2018-02-19T02:45:00+0100,6300.4,6392.01,0,187.93
2018-02-19T02:00:00Z,2018-02-19T03:00:00+0100,6312.8,6297.62,0,176.08
2018-02-19T02:15:00Z,2018-02-19T03:15:00+0100,6313.2,6287.55,0,163.9
2018-02-19T02:30:00Z,2018-02-19T03:30:00+0100,6281.6,6293.85,0,147.44
2018-02-19T02:45:00Z,2018-02-19T03:45:00+0100,6259.2,6312.88,0,138.29
2018-02-19T03:00:00Z,2018-02-19T04:00:00+0100,6303.6,6450.42,0,129.05
2018-02-19T03:15:00Z,2018-02-19T04:15:00+0100,6401.6,6485.42,0,118.84
2018-02-19T03:30:00Z,2018-02-19T04:30:00+0100,6481.6,6532.71,0,107.11
2018-02-19T03:45:00Z,2018-02-19T04:45:00+0100,6616,6604.09,0,96.84
2018-02-19T04:00:00Z,2018-02-19T05:00:00+0100,6842,7028.32,0,88
2018-02-19T04:15:00Z,2018-02-19T05:15:00+0100,7022.8,7155.57,0,78.48
2018-02-19T04:30:00Z,2018-02-19T05:30:00+0100,7294.4,7270.61,0,66.48
2018-02-19T04:45:00Z,2018-02-19T05:45:00+0100,7492.8,7439.17,0,58.2
2018-02-19T05:00:00Z,2018-02-19T06:00:00+0100,7893.6,7929.12,0,49.95
2018-02-19T05:15:00Z,2018-02-19T06:15:00+0100,8251.2,8172.11,0,44.38
2018-02-19T05:30:00Z,2018-02-19T06:30:00+0100,8571.6,8304.62,0.09,39.22
2018-02-19T05:45:00Z,2018-02-19T06:45:00+0100,8742,8432.73,0.11,35.68
2018-02-19T06:00:00Z,2018-02-19T07:00:00+0100,9165.2,9001.79,13.91,33.49
2018-02-19T06:15:00Z,2018-02-19T07:15:00+0100,9349.2,9121.39,19.29,35.77
2018-02-19T06:30:00Z,2018-02-19T07:30:00+0100,9465.2,9184.65,25.12,33.76
